university,title,number,patent,link,description
MIT,Develop New Lethal Mutagens for ViralDiseases,Case number: #16089,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/develop-new-lethal-mutagens-viral-diseases,"The present invention provides pharmaceutical compositions comprising a dihydro base described herein (e.g., compound DHdC). The dihydro base may show multiple tautomerism and may increase mutation of an RNA and/or DNA of a virus or cancer cell. The dihydro base may be used to reduce DNA methylation (e.g., in a cancer cell). The present invention also provides kits including the inventive pharmaceutical compositions and methods of treating a viral infection (e.g., influenza, HIV infection, or hepatitis C) or cancer using the pharmaceutical compositions or kits."
MIT,Oxygen-Functionalized Carbons for Rechargeable LithiumBatteries,Case number: #15063,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/oxygen-functionalized-carbons-rechargeable-lithium,"Functionalized multiwalled carbon nanotubes (MWNTs) can be used as electrodes in lithium batteries.\n\nTechnology: Sub-millimeter long few-walled carbon nanotubes (FWNTs) minimize the number of junctions, which can enhance electrical conductivity and the mechanical strength in self-standing networks. In the case of multi-walled carbon nanotube-graphene electrodes, multi-walled carbon nanotubes (MWNTs) can allow successful utilization of the high surface areas of graphene by serving as a “pillar” inserted between graphene sheets that helps reduce the extent of agglomeration, creating a novel ordered, hierarchical structure with electrochemically accessible surfaces. Oxygen functional groups of carbons have Faradaic reactions with lithium ions in lithium cells, therefore, the energy density of carbon electrodes can be controlled by the oxidation time. Functionalized MWNTs that include pseudo-capacitive functional groups are assembled using the layer-by-layer (LBL) technique. These additive-free LBL-MWNT electrodes exhibit high gravimetric energy (200 W h kgelectrode -1) delivered at an exceptionally high power of 100 kW kgelectrode-1 in Li/LBL-MWNT cells when normalized to the single-electrode weight, with no loss observed after completing thousands of cycles.\n\nProblem Addressed: Batteries exhibit high energy as a result of faradaic reactions in the bulk of active particles, but are rate-limited. The alternative, electrochemical capacitors, can deliver high power but at the cost of low energy storage, by making use of surface ion adsorption (referred to as double-layer capacitance) and surface redox reactions (referred to as pseudo-capacitance). A promising approach to merging the advantages of these two different technologies is the use of nanostructured carbon electrodes. Nanostructured carbon electrodes use the faradaic reaction of the surface functional groups to store more energy than the double-layer capacitance on conventional capacitor electrodes and also provide high power capability.\n\nAdvantages: Increases gravimetric energy. Increases power delivery. Increases cyclability"
MIT,IronlessCyclotron,Case number: #16121,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/ironless-cyclotron,"Cyclotrons are used for high energy particle production for particle physics experimentation and hadron radiotherapy (e.g., pCyclotrons are used for high energy particle production for particle physics experimentation and hadron radiotherapy (e.g. protons, carbon ions).rotons, carbon ions).\n\nTechnology: The invention uses magnetic field coils to produce the field shaping needed to generate the field profile required in a cyclotron, avoiding or minimizing the ferromagnetic pole pieces typically used in these machines. Coils are adjusted to produce the required field for either synchrocyclotrons or isochronous machines. In addition, magnetic field coils are used to magnetically shield the device, similarly eliminating the need for a ferromagnetic return yoke serving as a ferromagnetic shield. Elimination of all magnetic iron in the flux circuit yields a linear relationship between the operating current and the magnetic field intensity in the beam space. In a synchrocyclotrons this permits continuous beam energy variation without the use of an energy degrader, thus eliminating secondary radiation during the in-depth beam scanning.\n\nProblem Addressed: Superconducting cyclotrons are increasingly employed for proton beam radiotherapy treatment. The use of superconductivity in a cyclotron design reduces its mass an order of magnitude over conventional resistive magnet technology, yielding significant reduction in overall cost of the device, the accelerator vault, and its infrastructure, as well as reduced operating costs.  The present approach for making cyclotrons includes the use of magnetic iron poles and iron return yokes. These iron components comprise a large fraction of the weight of a superconducting cyclotron. Furthermore, due to the nonlinearity of the magnetic properties of iron, existing cyclotrons can produce only a single fixed energy beam, which calls for using a degrader for the in-depth beam scanning.\n\nAdvantages: Reduces weight and cost. Reduced stray magnetic field. Reduced secondary radiation. Permits variable beam energy"
MIT,Patterned Non-Reciprocal Optical Resonator for Integrated OpticalIsolators,Case number: #14496L,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/patterned-non-reciprocal-optical-resonator-integrated,A patterned nonreciprocal optical resonator structure is provided that includes a resonator structure that receives an optical signal. A top cladding layer is deposited on a selective portion of the resonator structure. The top cladding layer is patterned so as to expose the core of the resonator structure defined by the selective portion. A magneto-optically active layer includes a magneto-optical medium being deposited on the exposed core of the resonator structure so as to generate optical non-reciprocity.
MIT,Method and Apparatus for Rate Determination for Secondary Co-Existence Users in Wireless CommunicationSystem,Case number: #15925L,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/method-and-apparatus-rate-determination-secondary-co,"A method and apparatus for transmitting and receiving in black space is described. The asymmetric interference channel is an appropriate model for many realistic scenarios, especially those arising more frequently as dynamic spectrum access (DSA) becomes more prevalent. As DSA nodes evolve to become more cognitive (e.g. self aware, environment aware, and adaptive), the prevailing white space seeking and gray space adapting policies leave a significant portion of the spectrum, namely, the black space, untapped. Described herein is a throughput versus SINR result and a corresponding technique for jointly choosing a transmission rate and multiuser detection algorithm that allows computationally constrained cognitive DSA nodes high rate operation in spectrum black space. Also described is an information theoretic motivated policy for seemingly insignificant waveform design choices that greatly enhance the throughput of a secondary sender-receiver pair while fulfilling a given complexity requirement within the secondary node's receiver."
MIT,Algorithm for Navigation of an Autonomous Unmanned Aerial Vehicle Using Levy Flight and SimplexMinimization,Case number: #16529L,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/algorithm-navigation-autonomous-unmanned-aerial,"Described herein is an unmanned aerial vehicle (UAV) system that incorporates sensor data to statistically minimize the time to autonomously locate a target on the ground. The system uses a two-stage approach to finding the RF target: 1) randomized flight, such as Lévy fight, to search the ground space and, 2) a geo-localization process, such as a simplex minimization process, to home in on the target."
MIT,High Voltage Organic Semiconductor Based Thin FilmTransistor,Case number: #15405,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/high-voltage-organic-semiconductor-based-thin-film,"Applications for this technology include high voltage technologies requiring a flexible substrate; for example, medical devices or electric cars.\n\nTechnology: To combat the problems associated with FETs, a high voltage field effect transistor has been fabricated using thin-film organic semiconductor technology.  High driving voltages are achieved by offsetting the drain or source electrode from the gate creating an un-gated semiconductor region in series with a gated semiconductor region. This achievement represents the first demonstration of integrated high voltage thin film transistors based on an organic semiconductor technology with a low temperature (< 95 degrees Fahrenheit), completely lithographic manufacturing process that is compatible with both rigid and flexible substrates.\n\nProblem Addressed: FETs are widely used as pixel addressing elements. However many applications of FETs require drive voltages larger than 100 V with relatively small input voltages.\n\nAdvantages: Achieves high output voltage with organic semiconductor technology. Uses a low temperature (<95 degrees Fahrenheit) process for manufacturing, potentially enabling low cost roll-to-roll printing technology. Compatible with both rigid and flexible substrates"
MIT,Technique for Mitigating Multimode Instabilities in High-Power Large-Mode-Area FiberAmplifiers,Case number: #17467L,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/technique-mitigating-multimode-instabilities-high,"A system for optical amplification includes an optical fiber with a core containing a gain medium surrounded by a cladding, a seed light source, a control light source, and a pump source. The seed light source transmits seed light, at a first wavelength and having a first linewidth greater than 100 MHz, into the core of the fiber. The control light source transmits control light, at a second wavelength shorter than the first wavelength, into the core where it interacts with the pumped gain medium so as to reduce the peak rate of heat deposition per unit length along the fiber. The control light has a second linewidth greater than 100 MHz. The pump source transmits pump light at a pump wavelength, shorter than the second wavelength, into the fiber so as to pump the gain medium and amplify the seed light."
MIT,Thermal Pulse Energy Harvesting Strategy andDevice,Case number: #16032,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/thermal-pulse-energy-harvesting-strategy-and-device,"This technology is applicable to thermal energy harvesting, waste heat recovery, and improving ZT for thermoelectric devices.\n\nTechnology: This technology takes advantage of transient heat transfer properties to maximize the temperature difference between the hot and cold sides of the engine.  Heat transfer is not instantaneous so heat applied to the hot side of the engine will heat up the hot side before the other side (the cold side) experiences a temperature increase.  Before the heat flux penetrates to the cold side, the temperature difference between the two sides of the engine is maximized.  When a constant heat flux is applied to the engine, the cold side eventually warms up, reducing the temperature difference across the engine and the engine's harvesting effectiveness.  Delivering heat to the engine in pulses maintains the high temperature difference across the engine since the heat flux is cut off before the cold side warms up.  Then, the engine cools down so the next pulse can recreate the high temperature difference.  The heat pulse can either come from a non-steady heat source or be created with a thermal switch.Interrupting the heat flux to prevent the cold side from warming up can improve the heat harvesting efficiency and power.  In certain configurations, pulse heating can simultaneously increase power by 60% and increase efficiency by 15% over that of a constant heat flux at the same temperature.  With other configurations, pulse heating can increase the efficiency by more than 80% at a decreased power level.\n\nProblem Addressed: Thermal harvesting systems often consist of a heat sink and heat engine connected to a heat source.  In steady state operations, the overall temperature gradient provided by the heat source is split over the engine and heat sink so a portion of the temperature gradient is not available to the heat engine.  This technology uses pulses of heat, instead of a constant heat flux, to concentrate the temperature gradient over the heat engine and increase harvesting performance.\n\nAdvantages: Increased heat harvesting efficiencySuitable for remote applications. Efficient energy harvesting from time-variant and constant heat sources"
MIT,Stationary Magic Angle Spinning Enhanced Solid State SpinSensor,Case number: #20044L,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/stationary-magic-angle-spinning-enhanced-solid-state,"Here we present a solid-state spin sensor with enhanced sensitivity. The enhanced sensitivity is achieved by increasing the T2* dephasing time of the color center defects within the solid-state spin sensor. The T2* dephasing time extension is achieved by mitigating dipolar coupling between paramagnetic defects within the solid-state spin sensor. The mitigation of the dipolar coupling is achieved by applying a magic-angle-spinning magnetic field to the color center defects. This field is generated by driving a magnetic field generator (e.g., Helmholtz coils) with phase-shifted sinusoidal waveforms from current source impedance-matched to the magnetic field generator. The waveforms may oscillate (and the field may rotate) at a frequency based on the precession period of the color center defects to reduce color center defect dephasing and further enhance measurement sensitivity."
MIT,Genomic Insertion of Large Cargo with Engineered RetroElements,Case number: #23248,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/genomic-insertion-large-cargo-engineered-retro,No description available
MIT,Heterogeneous IntegratedCircuit,Case number: #25405,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/heterogeneous-integrated-circuit,No description available
MIT,The Design of DNA-scaffolded Subunit Vaccines for Enhanced Germinal Center Responses in HIVVaccination,Case number: #25982H,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/design-dna-scaffolded-subunit-vaccines-enhanced,No description available
MIT,Thermoset Structrual PolymerElectrolyte,Case number: #25912,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/thermoset-structrual-polymer-electrolyte,No description available
MIT,Ligand-Inducible Post-Transcriptional Gene Regulation Using Protein-Binding RNAAptamers,Case number: #13998J,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/ligand-inducible-post-transcriptional-gene-regulation,"The invention addresses the need for methods to reproducibly and predictably manipulate gene expression in a desired organism or cell-free biological system. The amount of target protein is tightly controlled by the addition of a regulatory compound or an endogenous molecule.\n\nTechnology: This invention consists of a system comprising: (1) A repressor protein (RP) that is either produced within a cell or added to a cell-free biological system; (2) A regulatory RNA sequence that when added in single or multiple copy to the 5' or 3' untranslated region (UTR) of a gene encoding the target protein, is capable of forming an RNA structure (aptamer) that binds the RP (1) with high affinity in the context of a cellular environment or a cell-free system; and (3) a regulatory molecule capable of interacting with the RP and altering its interaction with the aptamer (2).\n\nProblem Addressed: Current inducible gene expression systems focus on the regulation of DNA transcription by allowing users to control the interactions between RNA polymerases and their DNA template. Inducible translation systems include ligand-binding partners (riboswitches) that are capable of affecting local mRNA structure in response to a ligand. Alternative systems allow users to control target mRNA or protein stability by the use of small-molecule-responsive auto endonucleases or by the use of degradation enhancer domains, respectively. However, these systems are highly specific in the factors to which they respond, and cannot be infinitely expanded into multiple, orthogonal inducible systems. The present invention comprehends an extensible and modular system which allows users to combine a given repressor protein (RP) aptamer pair with a given gene of interest, an improvement over riboswitches which are highly context-dependent and have only been developed for a limited set of ligands. In addition, this invention is expandable, since a given repressor protein can be fused with a second protein conveying an additional activity, binding specificity, or subcellular localization. This invention could be applied to regulate the activity of RNA aptamer-based therapeutics and/or to develop medical diagnostic devices. Alternatively, it has potential applications in environmental safety monitoring or as biosensor for exogenous or endogenous compounds.\n\nAdvantages: Reproducible and predictable gene expression manipulation for desire amounts of protein target. Expandable system, allows for the combination of a given repressor protein-aptamer pair to any given gene of interest. Additional activity derived from fusing the repressor proteins to a second protein for binding specificity, or subcellular localization control"
MIT,Down Converting Detection of Photons Using Quantum Dots and Focal PlaneArrays,Case number: #14133J,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/down-converting-detection-photons-using-quantum-dots,"This procedure is applicable to the production of any thermally evaporable thin-film device including organic light emitting diode (OLED) displays, thin-film transistors, and bulk material, which currently makes use of """"fine metal masking"""" or other crude patterning methods.\n\nTechnology: The substrate is cooled facilitating the collection of the resist material. The resist is patterned optically or by direct heating so that the desired material can be blanket deposited. The substrate is then warmed so that the resist sublimes, removing everything except the desired material. This method eliminates the need for shadow masks, multiple chamber evacuation cycles, and solvents that may degrade or damage some thin-films physically or chemically. A suitable thin-film material can be chosen for the temperature constraints and the resist heating method utilized. The method conveniently allows for different kinds of multiple layers to be deposited in the same fashion with ease.\n\nProblem Addressed: Traditional semiconductor fabrication technologies rely on photoresists that can be selectively removed by solvent rinses or washing. However, photoresists cannot be used with organic semiconductors as the physical, chemical, and mechanical properties of the substrate and photoresist materials are essentially indistguishable. Consequently, organic displays, solid state lighting, and photovoltaics all rely on crude patterning by shadow masking. The growth of these potentially revolutionary technologies is presently limited by manufacturing difficulties such as mask cleanliness, flexibility, and fragility for small feature sizes. This invention introduces a novel class of inert photoresists suitable for lift-off patterning of organic semiconductors on sub -µm length scales.\n\nAdvantages: Eliminates shadow masks, chamber evacuation cycles, and solvents. Convenient multi-layer deposition"
MIT,Dendrimer and Peptide Based Excipients for the Attenuation of ProteinAggregation,Case number: #14184,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/dendrimer-and-peptide-based-excipients-attenuation,"This technology is a protein-stabilizing compound that has applications in protein therapeutic manufacturing and commercial protein/enzyme synthesis.\n\nTechnology: This technology universally stabilizes proteins to prevent aggregation using polyamidoamine (PAMAM) dendrimers with a guanidinium surface. The PAMAM dendrimers are an order of magnitude more efficient at preventing protein aggregation than other commonly used excipients such as sucrose and arginine hydrochloride. Aggregation rate is one of the primary determinants of the shelf life of protein therapeutics, and the use of PAMAM dendrimers extends the shelf-life proteins formulations to nearly 5 months at room temperature compared to under 2 weeks for traditional excipients. In addition to use as an excipient, PAMAM dendrimers can be used to prevent aggregation in the high temperature reaction conditions needed to make recombinant proteins, thereby increasing yield and preventing aggregates from clogging machinery.\n\nProblem Addressed: Protein-based therapeutics are one of the fastest growing pharmaceutical sectors, and recombinant proteins are widely used in fields including biotechnology research, agriculture, and food production. A major challenge in manufacturing recombinant proteins is preventing formation of aggregates. Protein aggregates are non-functional and can even be toxic in vivo, therefore it is imperative that the aggregate formation is minimized, and residual aggregates removed. Optimizing production and storage conditions to prevent aggregation is currently time consuming, costly, and requires trial and error testing due to the diversity of protein structures, therefore, there is a need to develop a universal anti-aggregation solution.\n\nAdvantages: Universal anti-aggregation additive for recombinant protein synthesis and storage. Decreases aggregation rate by an order of magnitude compared to standard excipients. Reduces costs associated with developing protein synthesis conditions. Increases shelf life of recombinant proteins. Improves protein yield by reducing aggregation during manufacturing. Simple removal if desired"
MIT,Process and Method for Two-Photon Calcium ImageAnalysis,Case number: #14199JP,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/process-and-method-two-photon-calcium-image-analysis,"This technology is a method of denoising neural activity imaging that has applications in neurobiology research.\n\nTechnology: This technology is a method of computationally reducing noise in live imaging of neuronal circuits in the brain. Neurons fire in a repeated, periodic fashion in response to stimuli, therefore when the firing of an individual neuron is traced over time the resulting graph forms a wave function. These inventors use a cyclic descent algorithm to converge on the harmonic regression that best describes the fluorescence intensity over time of each pixel. The resulting data ignores background noise that is not part of the stimulus-response cycle. Next, the regression generated by the algorithm at each pixel can be used to reconstruct a denoised image. The resulting images have improved subcellular resolution with greatly enhanced contrast and clarity. The algorithms used in this technology allow curve fitting to a complex shape and periodicity, which models cellular response better than the more constrained curve fitting techniques classically used in neurobiology. Additionally, the low computational complexity of the algorithms used in this technology facilitate real-time computation and high throughput processing.\n\nProblem Addressed: The brain is composed of thousands of neurons that form complex, interconnected circuitry. Due to this immense complexity, many of the mechanisms of brain function remain undiscovered. Recent developments in microscopy and fluorescent calcium responsive imaging agents now facilitate subcellular scale real-time imaging of brain neuronal circuits. However, the data generated by these imaging techniques is noisy and computationally complex to process. These inventors have developed new denoising algorithms that can be used for high throughput data analysis of live neuron imaging.\n\nAdvantages: Denoising method for neural activity imaging. Enhances contrast and clarity. Subcellular resolution of neural activity. Computationally simple. High throughput"
MIT,3D Topological Nanofabrication in HydrogelScaffold,Case number: #25838HMJ,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/3d-topological-nanofabrication-hydrogel-scaffold,No description available
MIT,A Retrofit 60-Hz Current Sensor for Non-Intrusive Power Monitoring at the CircuitBreaker,Case number: #13930,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/retrofit-60-hz-current-sensor-non-intrusive-power,"This device allows for centralized load monitoring on various power distribution systems. Through a low-cost retrofit design, the sensor enables any circuit breaker to monitor multiple loads with high precision.\n\nTechnology: The invention is a new sensor for non-intrusive power monitoring that measures current flow in a circuit breaker without modifying the breaker panel or the circuit breaker itself. The sensor consists of three main parts: an inductive pickup for sensing current from the breaker face, an inductive link designed to transmit power through the steel breaker panel door, and a passive balanced Junction Gate Field-Effect Transistor (JFET) modulator circuit for transmitting information through the inductive link. A Non-Intrusive Load Monitoring system (NILM) interfaces with the sensor and measures the frequency content of transient events in the current signals from a centralized site. This retrofit system allows the power distribution system to non-intrusively and cost-effectively monitor multiple loads from a single location, all with the use of the presented device.\n\nProblem Addressed: Current wrap-around magnetic field sensors are impractical to use as retrofit solutions to existing power monitoring systems and are further constrained by specific safety regulations related to electrical devices. The technology presented is an alternative to the wrap-around magnetic field sensor. It measures the current in the utility feed by sensing the resulting magnetic field at the face of the main circuit breaker. As a result, the device not only adapts to any load monitoring system, but also complies with safety regulations for circuit breakers.\n\nAdvantages: High-precision and centralized load monitoring. Low-cost retrofit design for existing power monitoring systems. Complies with safety regulations"
MIT,Method for Summarizing TextualMaterial,Case number: #17433,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/method-summarizing-textual-material,"Summarization of an input story can be accomplished through identification of causal relationships, both explicit and implicit. The input story is transformed into an interpretation sequence, using syntactic cues, and common sense knowledge of an average reader. The interpretation sequence is a time ordered semantic representation of the input story, comprised of story elements. The common sense knowledge includes inference rules, which, from story elements already present, can add additional story elements to the interpretation sequence. Application of inference rules, based on type, can be prioritized. Summarization of the interpretation sequence can be accomplished by the selection of explicit story elements, according to a connection-based strategy, or a concept-based strategy. Regarding a concept-based strategy, metrics can be applied, to select the concepts for contra-causal searching of the interpretation sequence. Options can be provided, for the exclusion of means, or the inclusion of implicit, story elements in the output summary."
MIT,Single DeviceAuthentication,Case number: #17804L,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/single-device-authentication,"Described are systems, methods, and computer readable medium for authenticating user device interactions with external entities. A secure communication session is established between an external device or application and a trusted execution environment. An authentication request is received from the external application or device at the trusted execution environment. A secure communication channel is established between the trusted execution environment and an input/output interface of the user authentication device. Input is received from a user assurance action related to the authentication request over the secure communication channel. Data is encrypted at a secure element of the user authentication device, and a response is transmitted including the encrypted data and an indicator of the user assurance action to the external application or device from the trusted execution environment in response to the authentication request via the secure communication session."
MIT,Tissue Specific Delivery of InterferingRNA,Case number: #13947H,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/tissue-specific-delivery-interfering-rna,"This technology provides a means for targeted delivery of siRNA to tumors.\n\nTechnology: Sangeeta Bhatia and colleagues have developed a method that addresses this problem, with a modular delivery system that allows for predictive targeting of siRNA to tissues of interest in a highly specific manner. Their approach involves the non-covalent attachment of a homing peptide, which binds to a specific cell surface receptor, and protein transduction domain, which facilitates cellular entry, to the siRNA. Unlike many other previously described tissue-specific delivery approaches, components in this method can be rationally designed in a predictive manner, and therefore be easily adapted to many cell types. Furthermore, the components are non-cytotoxic and do not provoke an immune response from the host.\n\nProblem Addressed: Recently, siRNA has shown tremendous promise in treating cancer by suppressing certain genes in tumors. However, delivery is extremely challenging, because siRNA must penetrate the tumor cell to be effective and must be delivered in a targeted fashion to prevent deleterious side-effects.\n\nAdvantages: Modular—can easily be modified to target any tissue of interest. Enables rational design of future nanomaterials for siRNA delivery. Noncytotoxic—doesn’t need to be manufactured as a biologic. Potent, selective inhibition of targets. Nonstimulatory—no immune response• Can be modified to deliver other oligomers"
MIT,High-Throughput Corrosion TestingPlatform,Case number: #16470,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/high-throughput-corrosion-testing-platform,"A high-throughput corrosion testing mechanism was developed for metals in a variety of environments in controlled, multiplexed microenvironments. Many parallel experiments can be conducted with microbial and environmental variables independently manipulated to identify the key determinants of corrosion progression. The synthetic assay design enables subsequent surface characterization of select samples within the array. In as little as one day, diverse corrosive environments can be compared quantitatively."
MIT,Structured Spheres Generated by an In-Fibre FluidInstability,Case number: #15704J,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/structured-spheres-generated-fibre-fluid-instability,"This invention is used in a variety of applications such as drug delivery, chemical and biological catalysis and cosmetics.\n\nTechnology: This invention harnesses the inherent scalability of fiber production and in-fiber Plateau-Rayleigh capillary instability for the fabrication of uniformly sized, structure spherical particles spanning an exceptionally wide range of sizes.  Composite and spherical particles are produced by arranging a variety of structures and materials in a macroscopic scaled-up model of the fiber. These particles can include core-shell particles, two-compartment 'Janus' particles, and multi-sectioned 'beach ball' particles.\n\nProblem Addressed: Bottom-up approaches for forming particles are limited by particle coalescence and agglomeration during particle growth. Therefore, there is a need for efficient particle fabrication over a wide range of sizes, from a variety of materials, and in many different structures.\n\nAdvantages: The particles could span an exceptionally wide range of sizes (from 2 millimeters down to 20 nanometers). Highly efficient process"
MIT,High Efficiency IncandescentLighting,Case number: #15367K,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/high-efficiency-incandescent-lighting,"This invention relates to a novel way of redesigning the incandescent light bulb using thermal emitter surfaces and multilayer optical filters to increase the operating efficiency.\n\nTechnology: The present technology consists of a thermal emitter coupled to a photonic filter designed to reflect infrared radiation, while offering near 100% transmission in the visible spectrum. It relies on a specific emitter-filter geometry that allows for efficient reabsorption of infrared light, significantly increasing the efficiency relative to standard incandescent bulbs.\n\nProblem Addressed: Incandescent light bulbs are the most common source of everyday lighting. However, during the modern era, these light bulbs were not very efficient as only 2-5% of electrical power ended up in the visible spectrum. The remaining energy was wasted, mostly by radiation in the infra-red spectrum and some as heat loss. Given that 25% of generated electrical energy is used for lighting, more opportunities are sought out to save more power by moving to more energy efficient light sources.\n\nAdvantages: Dramatically better performance relative to current incandescent lighting systems: up to 7 times more efficient.. Compared to standard incandescent lightbulbs, the redesigned bulb achieves the same operating temperature for a fraction of the wall-plug power (as little as 20%)."
MIT,Peptide Nucleic Acid Functionalized Hydrogel Microneedles for Sampling and Detection of Interstitial Fluid NucleicAcids,Case number: #21359HJ,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/peptide-nucleic-acid-functionalized-hydrogel,"The present disclosure relates to a device, comprising a base and a plurality of microneedles attached to the base, wherein each microneedle has an outer surface; the outer surface of at least one microneedle being coated with a composition comprising at least one polymer and least one Peptide Nucleic Acid (PNA). The present disclosure additionally relates to a method of detecting an analyte in interstitial fluid (ISF), comprising contacting the device to a subject, for example, to human skin."
MIT,Novel Cancer Therapeutics through BrainStimulation,Case number: #25655TE,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/novel-cancer-therapeutics-through-brain-stimulation,No description available
MIT,Lateral Voltage-Controlled Persistent Resistive Switch and Applications as Tunable Lateral Memory ResistorDevice,Case number: #17372,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/lateral-voltage-controlled-persistent-resistive,"Memristors can be used in non-volatile solid-state memory in applications such as programmable logic, signal processing, neural networks, control systems, reconfigurable computing, and radio-frequency identification (RFID).\n\nTechnology: This device is a three-terminal memory resistor or memristor. Two terminals are used to drive a current through an electrically conductive wire. The conductive wire is partially covered by an electronically insulating layer which simultaneously acts as a good ionic conductor. The insulating layer is then covered with a gate electrode layer which provides the third terminal of the device. With a voltage applied to the gate electrode, ionic species in the insulating layer can then be pumped to or away from the conductive wire, resulting in modifications of the interface and even of the bulk composition of the conductive wire. The conductive wire and insulator material are chosen such that these modifications in the interface and bulk chemistry result in significant modifications in the resistance of the wire. So in this device, it is not the resistance change in the oxide, but rather the resistance change in the conducting wire that gives rise to memristive switching.\n\nProblem Addressed: A conventional memristive switching device consists of two electrodes which are separated by a thin insulating layer. Usually, this device geometry is realized in a vertical stack of bottom electrode layer, insulating layer, and top electrode layer. Application of a voltage or current across the insulating layer then typically results in the formation of a conductive filament through the insulating layer. However, conductive filament formation is a statistical process which is hard to control, difficult to predict, and usually occurs under conditions close to dielectric breakdown of the insulating layer. The proposed device is a three-terminal device that does not rely on conductive filament formation for its memristive properties.\n\nAdvantages: Predictable memristive properties.. Flexible device structure."
MIT,Nanoscale Thermal Conduits to Create High Power Thermoelectric Waves from Stored ChemicalEnergy,Case number: #13666,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/nanoscale-thermal-conduits-create-high-power,"In one aspect, the present invention provides nanosized systems for generating electrical energy based on the use of a chemically reactive composition to generate a thermoelectric wave. For example, the system can include at least one nanostructure (e.g., a carbon nanotube) extending along an axial direction between a proximal end and a distal end. A chemically reactive composition is dispersed along at least a portion of the nanostructure, e.g., along its axial direction, so as to provide thermal coupling with the nanostructure. The chemical composition can undergo an exothermic chemical reaction to generate heat. The system can further include an ignition mechanism adapted to activate the chemical composition so as to generate a thermal wave that propagates along the axial direction of the nanostructure, where the thermal wave is accompanied by an electrical energy wave propagating along the axial direction."
MIT,Applications of Streptococcus-derived Cas9 Nucleases on Minimal A-Rich PAMTargets,Case number: #20491XTE,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/applications-streptococcus-derived-cas9-nucleases,"CRISPR-associated (Cas) DNA-endonucleases are remarkably effective tools for genome engineering, but have limited target ranges due to their protospacer adjacent motif (PAM) requirements. We demonstrate a critical expansion of the targetable sequence space for a type II-A CRISPR-associated enzyme through identification of the natural 5′-NAAN-3′ PAM preference of Streptococcus macacae Cas9 (SmacCas9). To achieve efficient editing activity, we graft the PAM-interacting domain of SmacCas9 to its well-established ortholog from Streptococcus pyogenes (SpyCas9), and further engineer an increased efficiency variant (iSpyMac) for robust genome editing activity. We establish that our hybrids can target all adenine dinucleotide PAM sequences and possess robust and accurate editing capabilities in human cells."
MIT,Generation of Oxygen from Activated Aluminum and InorganicAcids,Case number: #25667L,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/generation-oxygen-activated-aluminum-and-inorganic,No description available
MIT,Fiber-Based Laser Frequency Stabilization by PolarizationSpectroscopy,Case number: #17191,,https://tlo.mit.edu/industry-entrepreneurs/available-technologies/fiber-based-laser-frequency-stabilization,"Systems and methods to stabilize a laser frequency include a birefringent resonator that introduces an arbitrary phase difference between two polarization components of the laser beam, a polarizing beam splitter to separate the two polarization components after the birefringent resonator, and a differential detector to monitor the separated two polarizations, based on which an error signal can be produced to control a servo to adjust the laser frequency or resonator resonance frequency accordingly. The birefringent resonator can comprise a fiber ring, a whispering gallery mode (WGM) resonator, or any other birefringent ring resonator. A servo can be included in the systems and methods to lock the laser frequency to the resonant frequency of the birefringent resonator or to lock the resonator resonant frequency to the laser frequency. One or more polarization controllers can also be employed to adjust the polarization state of the laser beam."
