university,title,number,patent,link,description
University of Pennsylvania,Diamond-like carbon coating for Heat Assisted Magnetic Recording (HAMR),,,https://upenn.technologypublisher.com/technology/39333,"New materials to make advanced recording technology possibleProblem:Heat-Assisted Magnetic Recording (HAMR) could provide hard drive storage densities in the TB/in^2 range, as compared to today’s GB/in^2 capability. HAMR operates by heating the disk with a laser, which momentarily changes the storage medium’s magnetic coercivity, allowing data to be written to the disk at a higher density than conventional methods.Hard disks are currently coated with a protective outer layer of hydrogenated amorphous carbon, which degrades above 150C. Finding a suitable disk coating material that can survive high temperatures without interfering with magnetic recording and data retrieval will be a key enabling technology for HAMR.Solution:Researchers at the University of Pennsylvania have developed a new coating that could provide several advantages for HAMR-enabled hard drives. In this process, a thin (2nm) layer of Silicon Oxide-doped diamond-like carbon (SiO DLC) is deposited onto the disk as a replacement for the amorphous carbon layer. This material is highly temperature resistant and can withstand the temperatures required for HAMR without degrading. This coating is stable up to at least 300C, making it well-suited for HAMR.Advantages:Uniform deposition demonstrated on a large (300 mm) surface in the laboratoryHigh temperature resistance up to 300CImproved performance as compared to conventional amorphous carbon coatingsStage of Development:Fabrication method demonstrated in laboratoryIntellectual Property:US9,478,244Desired Partnerships:LicenseSponsored ResearchCase ID:Y6210-tpNCSWeb Published:3/20/2020Patent Information:App TypeCountrySerial No.Patent No.File DateIssued DateExpire DateDirect Link:https://upenn.technologypublisher.com/technology/39333"
University of Pennsylvania,Graphene metamaterials,,,https://upenn.technologypublisher.com/technology/39306,"Advanced optical materials made possible using grapheneProblem:Plasmonic nanostructures are used to create metamaterials with unusual optical properties. Most metamaterials to date have been constructed using noble metals, however, these metals have inherent losses that degrade the metamaterial's optical properties.Graphene does not have these limitations, and by tuning graphene’s properties, researchers at the University of Pennsylvania have discovered a new way of creating improved metamaterials.Solution:Layers of graphene can be dynamically tuned to control their conductivity. Different electrical fields can be applied to change the conductivity of certain regions of a graphene layer. The change in conductivity results in controlled optical properties for graphene metamaterials. Surface plasmons are highly confined on single-layer graphene, resulting in improved optical performance as compared to noble metal metamaterials. Optical waveguides, Fresnel optics, Luneburg lenses, and other optical devices can be created using single layers of graphene.Advantages:Improved optical properties as compared to noble metal metamaterialsSingle-layer graphene construction can be used to create one-atom-thick optical elementsStage of Development:Laboratory proof of conceptIntellectual Property:US9,952,383Reference Media:Vakil, A., & Engheta, N.Science 2011 Jun, 332(6035): 1291(Graphic featured referenced from this article)Desired Partnerships:License or Sponsored ResearchCase ID:W5607-tpNCSWeb Published:3/18/2020Patent Information:App TypeCountrySerial No.Patent No.File DateIssued DateExpire DateDirect Link:https://upenn.technologypublisher.com/technology/39306"
University of Pennsylvania,Image segmentation and computer vision with RGB-D cameras,,,https://upenn.technologypublisher.com/technology/39292,"Utilizing off-the-shelf hardware for advanced 3D visionProblem:Robots and autonomous vehicles need to identify objects to interact with their environment and avoid obstacles. Distinguishing a wall from a door or seeing an object placed against a similarly-colored background is simple for a human, but can be difficult for a machine. Various techniques have been developed to solve this problem, but they often involve expensive sensor hardware and require a large amount of computational power.Solution:A computational technique developed by researchers at the University of Pennsylvania can segment images to easily identify objects using simple RGB-D cameras. A color image and depth data are gathered using the camera, and that data is then processed to find objects. From the color data, edges and discontinuities can be identified to locate distinct items. The depth data is used to find which objects stand out in 3D space. The segmentation from the color and depth data is matched together to identify discrete objects in a fast and computationally efficient manner. This method provides simple and cost-effective 3D computer vision for robotics using sensors such as the Microsoft Kinect.Advantages:Uses low-cost RGB-D sensorsFast and efficient segmentation based on color and depth dataIdeal for mobile autonomous applicationsStage of Development:Proof of concept prototypeIntellectual Property:US9,449,233US8,867,793Reference Media:Taylor, C & Cowley, ASegmentation and analysis of RBG-D dataRSS 2011 Workshop on RGB-D Cameras. Vol. 90. 2011. (Graphic featured referenced from this paper)Desired Partnerships:LicenseCase ID:W5413-tpNCSWeb Published:3/17/2020Patent Information:App TypeCountrySerial No.Patent No.File DateIssued DateExpire DateDirect Link:https://upenn.technologypublisher.com/technology/39292"
University of Pennsylvania,NetEgg: Automated code generation for software-defined networks,,,https://upenn.technologypublisher.com/technology/38406,"Software synthesis for fast and easy network configurationProblem:Software-Defined Networking (SDN) usually requires network administrators to be skilled in programming languages such as C++, Python, or Ruby. However, many IT operators tasked with installing routers or other network components may lack the skills to program SDN equipment. Due to a shortage of trained staff, implementing SDN across an entire enterprise can become very time consuming and costly.Solution:NetEgg is a software solution developed by researchers at the University of Pennsylvania to generate SDN code based on simple user input. The IT operator can lay out the configuration of the network using a visual interface, and NetEgg will generate the code required for SDN. The software synthesis algorithm automatically infers the controller state and flow-table rules for the network to correctly process events and update the state. NetEgg generates code within seconds and has a low performance overhead, automatically generating policies that perform as well as manually-implemented network polices.  The tool includes automated checking to determine if any scenarios conflict with each other, with reporting of any bad policies back to the user. By putting these tools in the hands of all IT operators, NetEgg makes implementing SDN easy and cost-effective.Advantages:Generates SDN policies without programmingAutomatic conflict checkingFast and low-cost implementationStage of Development:Prototype software toolIntellectual Property:US9,729,582Reference Media:Yuan, Y et al.;IEEE/ACM 26(5): 2104.Desired Partnerships:License or Sponsored ResearchCase ID:16-7634-tpNCSWeb Published:1/31/2020Patent Information:App TypeCountrySerial No.Patent No.File DateIssued DateExpire DateDirect Link:https://upenn.technologypublisher.com/technology/38406"
University of Pennsylvania,Flying Smartphones,,,https://upenn.technologypublisher.com/technology/38398,"The onboard sensing and computing power of a smartphone can be used to control autonomous aerial vehiclesProblem:Micro aerial vehicles capable of autonomous navigation are often expensive and intimidating for the inexperienced user. Much of the cost associated with these vehicles is due to the dedicated sensing and control systems that are required for navigation. Modern smartphones contain similar sensors and a powerful, efficient processor, but until now no one has been able to perform all of the sensing and control for an aerial vehicle with just a phone.Solution:Researchers at the University of Pennsylvania have developed the first aerial vehicle with all sensing, computation, and control performed on a consumer smartphone. The phone’s existing cameras, inertial measurement unit, and processor are used to determine position and send commands to the aerial vehicle. No additional sensors are required, the phone simply plugs into the vehicle. This technology offers the opportunity to make unmanned aerial systems much more accessible to the consumer market. This system replaces much of the professional grade hardware with the user’s own smartphone, which could lead the way to much cheaper and more accessible autonomous aerial vehicles.Advantages:No special phone or equipment required – plugs directly into a consumer smartphoneAll sensing, navigation, and computation performed on the phoneReduced complexity and barriers to entry for unmanned aerial vehiclesStage of Development:PrototypeIntellectual Property:US10,037,028Reference Media:A Smartphone Is the Brain for This Autonomous Quadcopter- IEEE SpectrumLoiana, G et al.IEEE Robotics & Automation Magazine 2015 June, 22(2): 24Desired Partnerships:License or Sponsored ResearchCase ID:15-7534-tpNCSWeb Published:1/31/2020Patent Information:App TypeCountrySerial No.Patent No.File DateIssued DateExpire DateDirect Link:https://upenn.technologypublisher.com/technology/38398"
University of Pennsylvania,Keyboard Alternative Technology: Better typing for smartphones,,,https://upenn.technologypublisher.com/technology/38393,"Enabling a faster and easier way to type on mobile devicesProblem:Most mobile devices now feature touchscreens instead of keypads. However, typing using a touchscreen is often imprecise, resulting in a slower typing speed and frequent errors. When the touchscreen keyboard opens it covers half the screen, obscuring content the user may wish to see. These frustrations are well known to any smartphone user, and typing on a touchscreen is still not as fast or easy as using a computer keyboard.Solution:Researchers at the University of Pennsylvania have developed a Keyboard Alternative Technology (KAT) for fast and easy typing on mobile devices. KAT consists of touch sensors on the back of the phone, with an onscreen character map and swipe gestures used for input.The user holds the phone with two fingers of each hand on the backside of the phone. By swiping up, down, left, and right, a character is selected for input, with the thumbs on the front side of the phone used for scrolling and selection. The number of available swipe gestures combined with selection for special characters allows the KAT system to produce a total of 228 characters, more than enough for the full set of 128 ASCII characters or the 101-key QWERTY keyboard. KAT makes typing on mobile devices much easier than it is today.Advantages:Easier and more natural typing on mobile devicesMore of the screen available to display contentStage of Development:PrototypeIntellectual Property:US10,387,032Desired Partnerships:License or Sponsored ResearchCase ID:15-7462-tpNCSWeb Published:1/31/2020Patent Information:App TypeCountrySerial No.Patent No.File DateIssued DateExpire DateDirect Link:https://upenn.technologypublisher.com/technology/38393"
University of Pennsylvania,Tunable Adhesion,,,https://upenn.technologypublisher.com/technology/38078,"Turning adhesion on or off to open new possibilities for process controlProblem:Advanced manufacturing processes require methods to delicately handle fragile materials. Certain materials are too compliant and brittle to transfer them with vacuum or mechanical handling, and traditional adhesives may leave behind an unacceptable residue.Some researchers have experimented with bio-inspired adhesion, but these systems are difficult to apply on an industrial scale. A way to temporarily adhere to surfaces during assembly would open up new methods of manufacturing for semiconductors, electronics, and other products.Solution:Researchers at the University of Pennsylvania have developed a new tunable composite material with high adhesion under normal loading and weak adhesion when shear is applied, making the surface adhesion easily controllable.A micro-scale composite structure is patterned using a stiff post surrounded by a compliant core. A contact surface made up of an array of these posts has strong adhesion in the normal direction but can be easily removed by applying a shear force. This makes manipulation of thin layers of delicate material possible, because no damaging handling forces are applied, and no residue is left behind.Adhesive contact surfaces that use this method can easily be produced on a large scale, making this technology a practical solution as an applied process improvement.Advantages:Control over adhesion with no residue or handling damageEasy to manufacture and scale to component-size structuresStage of Development:Prototype developed on the scale of 1.5” x 1.5”Intellectual Property:US10,549,483Reference Media:Minsky, H. K., & Turner, K. T.Appl. Phys. Lett. 106, 201604Penn Researchers Develop a New Type of Gecko-like Gripper- Lerner, E.; Penn Today 2015 June 15.Desired Partnerships:License or Sponsored ResearchCase ID:14-7050-tpNCSWeb Published:1/23/2020Patent Information:App TypeCountrySerial No.Patent No.File DateIssued DateExpire DateDirect Link:https://upenn.technologypublisher.com/technology/38078"
University of Pennsylvania,Network timing guarantees via the Middleware Assurance Substrate (MIDAS),,,https://upenn.technologypublisher.com/technology/37805,"A middleware guarantee of timing constraints and quality of service in distributed networksProblem:Real-time systems often require data delivery in a given amount of time. If the data arrives late the system may not function as intended. Heavy traffic or a denial of service attack can quickly overwhelm a network and cause downtime for critical assets.With current software tools, users can request quality of service through middleware platforms, but there is no way to guarantee delivery of the required quality of service.Solution:A real-time message bus called MIDAS developed at the University of Pennsylvania uses Software Defined Networking (SDN) protocols to automatically configure the network and deliver real-time guarantees of quality of service. This tool ensures that latency and quality requirements for critical network functions are maintained. The user can specify maximum end-to-end bounds for latency which are enforced by the middleware tool.The OpenFlow protocol, compatible with most consumer networking equipment, is used to communicate with networked assets. When a new asset comes online its requirements are checked against the network configuration and the other network priorities. If the new request can be added without violating other quality of service requirements, that new configuration is committed to the network, otherwise the request is denied. This prevents overload and allows quality of service to be guaranteed across a network.Advantages:Guaranteed latency and quality of serviceAvoids network overload caused by heavy traffic or DoS attacksAutomates functions that would normally require the attention of a network administratorKing, A. L., Chen, S., & Lee, I. (2014, June). The middleware assurance substrate: Enabling strong real-time guarantees in open systems with openflow. In Object/Component/Service-Oriented Real-Time Distributed Computing (ISORC),2014 IEEE 17th International Symposium on (pp. 133-140). IEEE.Stage of Development:Prototype software toolIntellectual Property:US9,270,527Desired Partnerships:License or Sponsored ResearchCase ID:14-6784-tpNCSWeb Published:1/10/2020Patent Information:App TypeCountrySerial No.Patent No.File DateIssued DateExpire DateDirect Link:https://upenn.technologypublisher.com/technology/37805"
University of Pennsylvania,GSH Adducts and Uses Thereof,,,https://upenn.technologypublisher.com/technology/39081,"Technology Overview:Researchers at the University of Pennsylvania have discovered and characterized a novel endogenous cyclic glutathione (GSH) adduct (TOG) which represents the first member of a new class of biomarkers that can be used to quantify intracellular oxidative stress.Oxidative stress is involved in the pathogenesis of a variety of diseases including cardiovascular disease, cancer and neurodegenerative disease. It occurs as a result of increased production of reactive oxygen species (ROS) which in turn can cause increased lipid peroxidation mediated damage to DNA and proteins. TOG could be used as a biomarker in basic research and clinical studies, and also could be used as a biomarker to measure the efficiency of various drugs which are being developed to treat asthma and cardiovascular disease.Intellectual Property:US8,748,121Reference Media:Zhu, P., et al.Free Radic Biol Med. 2009 Oct 1;47(7):953Case ID:S3993-tpNCDWeb Published:3/5/2020Patent Information:App TypeCountrySerial No.Patent No.File DateIssued DateExpire DateDirect Link:https://upenn.technologypublisher.com/technology/39081"
University of Pennsylvania,Ex-Vivo Method to Maintain Hematopoietic Stem Cells,,,https://upenn.technologypublisher.com/technology/39288,"An efficient way to improve outcomes of bone marrow and umbilical cord blood transplants to increase survival in blood cancer patients. The invention works by expanding hematopoietic stem cells in culture using a defined medium with specific inhibitor combinations.Problem:Expanding hematopoietic stem cells (HSCs) is paramount in stem cell research and for clinical use of HSCs. However, HSC homeostasis is not well understood and methods for HSC expansion have so far required the use of complex and expensive cocktails of cytokines and/or support cells.Solution:Dr. Klein and his team developed a method to expand and maintain HSCs ex-vivo using available GSK3 and mTOR inhibitors potentially enabling production of a greater number of long term HSCs without the use of exogenous hematopoietic cytokines and other factors. This combination, in mice, increases the number of HSCs, improves the frequency of engraftment, and shortens the time to hematopoietic recovery in transplant recipients. Additionally, these novel culture conditions offer an excellent research tool to explore HSC biology.Advantages:Maintenance and expansion of HSCs without inducing cell lineage commitmentMaintenance and expansion of HSCs without the need for cytokinesUse of clinically approved drugsApplications:Pre-treatment to increase efficacy of bone marrow transplantationPre-treatment to increase efficacy and survival rate of UCB transplantationPotential use to expand and maintain other stem cellsPotential research tool to expand HSCs that may be applied to other adult stem cellsStage of Development:Ex-vivo maintenance of HSCs, including cord blood HSCsIn-vivo data showing improved survival of recipients who received HSCs cultured in inhibitor combination.Intellectual Property:US9,050,315US9,452,187Reference Media:Huang, J. et al.;J Clin Invest, 2009, 119(12): 3519.Huang, J. et al.;Nat Med, 2012, 18(12): 1778.Desired Partnerships:LicenseCo-developmentCase ID:W5373-tpNCSWeb Published:3/17/2020Patent Information:App TypeCountrySerial No.Patent No.File DateIssued DateExpire DateDirect Link:https://upenn.technologypublisher.com/technology/39288"
University of Pennsylvania,Naturally Derived Vaccine Adjuvant and Immunostimulant for Use in Humans and Animals,,,https://upenn.technologypublisher.com/technology/21824,"Unique RNA molecule derived from defective viral genomes containing potent immunostimulatory and adjuvant propertiesProblem:The vaccine industry is steadily moving away from live-attenuated and whole-pathogen products, mostly due to safety concerns. As this trend continues, there is a need for new adjuvants in the marketplace to help boost the immunogenicity of the modern vaccine. For 70 years, the only approved adjuvant was aluminum, whose mechanism of action is still unknown. Over the years, many other adjuvants have been proposed but most have failed to be successful, at least in humans, due to toxicity, cost and stability.Solution:Dr. Lopez has optimized a short RNA motif (DDO) contained in naturally occurring replication defective viral genomes which contains exceptional immunostimulatory activity. This motif is stable, short in length, lacks the ability to replicate and is easily produced. DDOs can be modified, and transferred to other RNAs and vaccine viral vectors to enhance their activity. In addition, it can be combined with delivery/depot adjuvants for enhanced activity and targeting.While most classical adjuvants largely target the Toll-like receptor signaling pathway, the DDO operates through a distinct molecular pathway. This feature allows for the molecule to be used either singly or in combination with a traditional adjuvant for a synergistic effect. Taken together, this unique molecule is versatile in its applications and robust in its immunostimulatory capacity making it an ideal vaccine adjuvant.Advantages:StableCost-effectiveMultiple delivery mechanismsActivates a non-Toll receptor signaling pathwayCan be used alone or in combination with other adjuvantsStage of Development:Demonstrated in vivo and in vitroIntellectual Property:US10,624,964Reference Media:Xu, J et al.mBio, 2015 Oct 6; 6(5): e01265Mercado-Lopez, X et al.Vaccine, 2013 Nov 19; 31(48): 5713Desired Partnerships:Co-developmentCase ID:15-7499-tpNCSWeb Published:4/28/2016Patent Information:App TypeCountrySerial No.Patent No.File DateIssued DateExpire DateDirect Link:https://upenn.technologypublisher.com/technology/21824"
University of Pennsylvania,Polymer nanocomposite films with extremely high nanoparticle loading,,,https://upenn.technologypublisher.com/technology/38093,"Material synthesis through capillary rise infiltrationProblem:Polymer nanocomposite films (PNCFs) combine the electronic, mechanical, and optical properties of nanoparticles with the flexibility of polymers to yield nanostructured films.PNCFs with extremely high nanoparticle concentrations are important components in energy storage and conversion devices, as well as in protective coatings. However, these PNCFs are difficult to prepare because of the poor processability of polymer-nanoparticle mixtures with high concentrations of nanoparticles; this problem is exacerbated with anisotropic nanoparticles.Solution:Using a technique based on capillary rise infiltration (CaRI) of polymer into a dense packing of nanoparticles, the Lee lab is able to obtain high packing densities.A two-layer film, comprised of a polymer layer and a nanoparticle layer, is generated and annealed at a temperature that imparts mobility to the polymer. The polymer infiltrates the interstices of the nanoparticle layer. This approach has been demonstrated with monodisperse polystyrene and titanium dioxide nanoparticles.Compared to films made from individual components, PNCFs generated from CaRI have superior mechanical properties, including hardness, modulus, scratch/wear resistance, and the ability to heal nanoparticle films with cracks that exist prior to annealing.Advantages:Straightforward, scalable process to generate PNCFsUniform nanoparticle distributionExtremely high filler concentrationsSynthesized material has superior mechanical propertiesApplications:Generation of high filler fraction PNCFs with different sets of polymers and nanoparticlesDye-sensitized solar cellsBatteriesSeparations/membranesCoatingsDisplay devicesInfiltration of polystyrene into TiO2 nanoparticle film due to capillary action.Stage of Development:Proof-of-principle testingIntellectual Property:US11,639,425Reference Media:Huang, Y et al:Nanoscale 2015, 2(7): 798.Desired Partnerships:LicenseCo-developmentCase ID:14-7115-tpNCSWeb Published:1/23/2020Patent Information:App TypeCountrySerial No.Patent No.File DateIssued DateExpire DateDirect Link:https://upenn.technologypublisher.com/technology/38093"
University of Pennsylvania,"pH-responsive, shape changing amphiphilic Janus particles",,,https://upenn.technologypublisher.com/technology/38092,"Stimuli-responsive colloid surfactants for thermodynamically stable emulsions and phase inversion emulsificationProblem:Janus particles are biphasic colloids that have distinct chemistries and contrasting properties on each side. Because of their amphiphilicity, Janus particles have the unique ability to stabilize multiphasic fluid mixtures, such as emulsions. Janus particles also have a strong tendency to segregate to and remain at fluid interfaces, leading to highly stable emulsions.  However, current synthesis techniques generate only one type of emulsion, so a method where the chemical environment can be tuned on demand to generate different types of emulsions is desirable.Solution:Researchers in the Lee lab have designed a new approach to synthesize a new class of colloidal materials, highly uniform, pH-responsive Janus particles in emulsions, via seeded emulsion polymerization and acid hydrolysis.  The hydrolysis of the composite particles leads to a drastic change in particle morphology.Janus particles with varying surface properties can be controlled by manipulating the chemical environment. The pH-dependent aggregation/dispersion behavior of the Janus particles generates both attractive and repulsive emulsions at low and high pH conditions, respectively. The ability to enable phase inversion allows for the generation of novel emulsions that cannot be achieved by traditional emulsion bulk synthesis methods.Advantages:Generate highly uniform, pH-responsive Janus particlesCompletely reverse amphiphilicity in response to changes in solution pHDynamically tunableEasier separation than amphiphilic surfactants to remove particles from productsApplications:Solid surfactantsStable, industrial emulsions; water-in-oil and oil-in-waterPaints, coatingsOil recoveryEmulsion-based reactionsCaption: Schematic illustration for synthesis of amphiphilic Janus particles and scanning electron microscopy images.  From Tu et al, JACS, 2014.Stage of Development:Proof-of-principle testingIntellectual Property:US9,580,520US10,287,376Reference Media:Tu, F and Lee, D;J Am Chem Soc 2014 July 16, 136(28): 9999.Tu, F and Lee, D;Chem Commun (Camb) 2014 Dec 21, 50(98): 15549.Desired Partnerships:LicenseCo-developmentCase ID:14-7092-tpNCSWeb Published:1/23/2020Patent Information:App TypeCountrySerial No.Patent No.File DateIssued DateExpire DateDirect Link:https://upenn.technologypublisher.com/technology/38092"
University of Pennsylvania,Nanowire phase change memory,,,https://upenn.technologypublisher.com/technology/39287,"Problem:Phase Change Memory (PCM) is a leading contender to replace flash memory. In PCM devices, a material is heated to undergo glass transition, changing back and forth between the amorphous and crystalline state. However, existing PCM devices have experienced problems with reliability and threshold voltage drift. In order to make commercially viable PCM devices, better solutions are required.Solution:Researchers at the University of Pennsylvania have developed a nanowire-based PCM that shows better stress relaxation, and thus better long term reliability, than thin-film devices. The researchers discovered that stress relaxation behavior is the key cause of time-dependent drift in PCM device properties, which results in poor reliability. The design of the new PCM device uses exposed nanowires rather than conventional embedded thin films. These free-standing nanowires show much less long-term drift than thin film devices. The large surface area of the nanowires allows them to quickly and efficiently relax stress after phase change, resulting in better performance.Advantages:Faster relaxation of residual stressesBetter long term reliability and reduced temporal driftStage of Development:PrototypeIntellectual Property:US8,759,810Reference Media:Mitra, M., et al.;Appl Phys Lett, 96(22), 222111.Desired Partnerships:LicenseSponsored ResearchCase ID:W5329-tpNCSWeb Published:3/17/2020Patent Information:App TypeCountrySerial No.Patent No.File DateIssued DateExpire DateDirect Link:https://upenn.technologypublisher.com/technology/39287"
University of Pennsylvania,Smart camera networks and target tracking,,,https://upenn.technologypublisher.com/technology/39079,"Problem:The rise of small, networked devices means that cameras are now cheaper and easier to deploy than ever before. A network of cameras could track objects by establishing where targets are moving in each camera’s field of view. However, without a way to know where cameras and their targets are in relation to each other, it is difficult to accurately track an object.Solution:Researchers at the University of Pennsylvania have developed a way to localize smart cameras and track objects. Cameras that are in each other’s field of view can communicate with each other by sending pulsed infrared signals. Information about the camera position can be determined and the location of tracked objects can be established through triangulation.Using this technique, a network of cameras can communicate with each other and establish their spatial orientation to track moving objects. This technology could be used to create smart surveillance systems that can track targets spread across a building or a larger area.Advantages:Establishes spatial orientation of cameras relative to each otherTargets can be tracked as they move from one camera’s field of view to anotherAllows for smart, networked surveillance systemsStage of Development:Prototype systemIntellectual Property:US7,421,113US7,522,765Desired Partnerships:LicenseSponsored ResearchCase ID:R3779-tpNCSWeb Published:3/5/2020Patent Information:App TypeCountrySerial No.Patent No.File DateIssued DateExpire DateDirect Link:https://upenn.technologypublisher.com/technology/39079"
University of Pennsylvania,Diamond waveguides for photonic devices,,,https://upenn.technologypublisher.com/technology/38437,"Problem:Photonic Integrated Circuits (PICs) can transmit information for computing using light rather than electricity. Using PICs on chips would allow for faster data transmission rates, lower power consumption, and less energy wasted through thermal dissipation. Diamond is a promising material for PICs due to its optical properties, however, fabrication difficulties have impeded progress in this area.Solution:Researchers at the University of Pennsylvania have developed a new fabrication method for diamond waveguides that could be integrated with standard CMOS processing. This would allow easier integration of photonic elements with standard integrated circuits. The fabrication technique surrounds a high refractive index material (diamond) with a low index material (SiO2), with an additional intermediate index cladding (Si3N4) over the top of the waveguide. This geometry and composition produces full confinement of a single optical mode in the waveguide.Difficulties associated with the current diamond-on-insulator approach are avoided with this new fabrication technique. Crucially, this waveguide structure is much better suited that the prior art to integration with CMOS processing, allowing photonic and electronic devices to be easily fabricated on the same chip. Producing a highly confined single mode waveguide with fewer fabrication issues than the prior art would be of great value in this emerging area.Advantages:Compatibility with CMOS componentsEasier scaling and manufacturing of photonic componentsStage of Development:PrototypeReference Media:Grote, R & Bassett, L;APL Photonics 2016 Aug 1; 1(7): 1302Intellectual Property:US10,585,243Case ID:16-7722-tpNCSWeb Published:2/3/2020Patent Information:App TypeCountrySerial No.Patent No.File DateIssued DateExpire DateDirect Link:https://upenn.technologypublisher.com/technology/38437"
University of Pennsylvania,Content-coupled interactive surfaces,,,https://upenn.technologypublisher.com/technology/38402,"Problem:Many activities, such as self-guided exercise, can involve physical interactions with objects while following instructions from a video or website. However, most objects such as a yoga mat or dumbbells have no “smart” capabilities – they cannot monitor the user’s actions or progress. Adding sensing and interactive components to this equipment can allow for a more personalized interactive experience.Solution:Researchers at the University of Pennsylvania have developed content-coupled objects that can track the user’s actions and provide feedback to a computer-controlled interactive program. As an example, the group has developed an interactive yoga mat that can sense the placement of a user’s feet and hands to determine the pose. This information is sent to the content display to pace the flow of an instructional video.Rather than proceeding at a fixed pace, the content can be displayed at the user’s own pace for people who are more or less experienced. Beginners who need more time can proceed at a slower pace as the flow of the content is based on the user’s actual movements. A display built into the mat can guide the user’s hands and feet to the correct pose. By closing the loop between the instructional content and the user’s physical state, the exercise experience is more personalized and interactive.Advantages:Interaction between a user’s physical state and virtual contentMore interactive and personalized experiencesApplicable to any variety of physical-virtual interactionsStage of Development:PrototypeReference Media:Jang, K. J., et al.2015 IEEE International Conference on Services Computing; 2015 27 June - 2 July: 301.Intellectual Property:US10,642,360Case ID:16-7617-tpNCSWeb Published:1/31/2020Patent Information:App TypeCountrySerial No.Patent No.File DateIssued DateExpire DateDirect Link:https://upenn.technologypublisher.com/technology/38402"
University of Pennsylvania,Visible light absorbing ferroelectric materials for photovoltaics,,,https://upenn.technologypublisher.com/technology/39319,"Problem:In the search for new routes to renewable sources of energy, fabrication of higher –performing, environment-friendly and chemically stable materials is constantly being pursued. Improving the efficiency of utilizing solar energy, the most abundant energy source, is expected to require the design of new photovoltaic materials that can absorb light in the whole UV-visible spectral range. Ferroelectic materials may provide a promising solution.Solution:Ferroelectrics have been attractive in the area of energy storage as they allow for coupling of light absorption with other functional properties. Dr. Andrew Rappe’s work has resulted into a family of single-phase solid oxide solutions that are low-cost, nontoxic, and most importantly, are able to access a wider range of bandgaps from 1.1 to 3.8 electronvolts. This allows these materials to capture a larger percentage of the solar spectrum, and suggest they may be a viable alternative to conventional semiconductor p-n junction solar cells for solar energy conversion.Technology Overview:The invention covers the bandgap engineering strategy wherein two different transition-metal cations located on the perovskite B-site create ferroelectric perovskites with low bandgaps, with one cation driving ferroelectricity and the other giving a bandgap in the visible range. The solid solutions were synthesized by standard solid-state synthesis and synchrotron X-ray diffraction was used to show the formation of a stable perovskite for all the solutions. The study was published in the highly reputed journal Nature and was featured on the cover.Advantages:Ability to capture solar energy 3 to 6 times more than the current state of the art ferroelectric technologyCan be fabricated using low-cost methods such as sol-gel thin-film deposition and sputteringUse of low cost, abundant materialsIntellectual Property:US9,484,475Reference Media:Grinberg, I et al.;Nature 2013 Nov, 503: 509Desired Partnerships:LicenseCo-developmentCase ID:Y6021-tpNCSWeb Published:3/19/2020Patent Information:App TypeCountrySerial No.Patent No.File DateIssued DateExpire DateDirect Link:https://upenn.technologypublisher.com/technology/39319"
University of Pennsylvania,Robust Smart Windows: Reversible switching from transparent to color,,,https://upenn.technologypublisher.com/technology/38389,"Problem:Commercial buildings in the United States alone account for nearly 40% of the total energy consumption. Among them, electricity is the largest energy source for buildings. Therefore, the design of new energy efficient materials and technologies is crucial to meet goals such as the Net-Zero Energy Commercial Building Initiative (CBI) put forward by the U.S. Department of Energy (DOE). Approaches to block or reflect intense sunlight when needed, and to capture the sun’s light and heat when desirable, remain complex and expensive to fabricate.Solution:A low cost, durable composite film used as a window “shade” where the transparency can be tailored to adjust heat and light. The film could also be mounted between two panes of glass and motor controlled.Technology Overview:A composite film consisting of a thin layer of quasi-amorphous array of silica nanoparticles (NPs) is embedded in a bulk elastomeric polymer film.It is highly transparent (>90% transmittance in the visible wavelength) in the initial state.Upon mechanical stretching, the transmittance is dramatically reduced to 30% and displays angle-independent structural color at a strain >30%.The displayed reflective color is a so-called structural color, which could be tuned by the silica NP size; the color displayed is invariant with the applied strain.The switch between transparency and colored states has been reversibly cycled over 1000 times without losing the film’s structural and optical integrity.Advantages:The initial state is transparent vs. technologies such as polymer dispersed liquid crystals and electrochromic displays.The switch between transparency and colored states has been reversibly cycled at least 1000 times without losing the film’s structural and optical integrity.The “window” can be massproduced using low-cost methods from abundant materials.In addition to light blocking smart windows, it can also be used for display or security applications.Intellectual Property:USPendingPCTPendingReference Media:Ge, D et al.;Adv Mater 2015 Apr, 27(15): 2489Case ID:15-7442-tpNCSWeb Published:1/31/2020Patent Information:App TypeCountrySerial No.Patent No.File DateIssued DateExpire DateDirect Link:https://upenn.technologypublisher.com/technology/38389"
